id;species;test_date;test_time;test_order;video_box;camera;ISO;Exposure;observer;sociality_barred_id;sociality_black_id;capture_date;release_date;location;depth_feet;home_tank;tank_mate_id;home_tank_combination;SDL_cm;Distance_moved_cm;Velocity_cm.s;In_zone_Frequency;In_zone_cum_duration;In_zone_latency;Acceleration_min_cm.s2;Acceleration_max_cm.s2;vid_id;Distance_per_body_length;Velocity_body_length.s;escape_video_scored;escape_response_trial;starting_position;duration;quadrants;speed;reaction;swimming_behaviour;total.time.at.barred.stimulus;total.time.at.black.stimulus;total.time.at.rock;time.at.barred.stimulus.Trial.1;time.at.black.stimulus.Trial.1;time.at.rock.Trial.1;time.at.barred.stimulus.Trial.2;time.at.black.stimulus.Trial.2;time.at.rock.Trial.2
BD22-114;barred;02.11.2022;10:42:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-096;BD22-097;31.10.2022;03.11.2022;Solarte_B;10;4;BD22-113;barred_barred;7,64;89,9301;0,166531;1;540,052;0;-565,114;565,114;E:\test_videos\OFT\vids_cut\114_OFT.MP4-cut.mov;11,7709555;0,021797251;Mel;2;close_side;0,76;3;0,253333333;to_hand_include;stationary;92;94;34;26;58;26;66;36;8
BD22-114;barred;02.11.2022;10:42:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-096;BD22-097;31.10.2022;03.11.2022;Solarte_B;10;4;BD22-113;barred_barred;7,64;89,9301;0,166531;1;540,052;0;-565,114;565,114;E:\test_videos\OFT\vids_cut\114_OFT.MP4-cut.mov;11,7709555;0,021797251;Mel;3;middle;0,52;2;0,26;to_hand_include;stationary;92;94;34;26;58;26;66;36;8
BD22-114;barred;02.11.2022;10:42:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-096;BD22-097;31.10.2022;03.11.2022;Solarte_B;10;4;BD22-113;barred_barred;7,64;89,9301;0,166531;1;540,052;0;-565,114;565,114;E:\test_videos\OFT\vids_cut\114_OFT.MP4-cut.mov;11,7709555;0,021797251;Mel;4;far_side;0,72;2;0,36;to_hand_include;stationary;92;94;34;26;58;26;66;36;8
BD22-115;barred;02.11.2022;11:21:00;OFT_ESC_SOC;left_box;7607;1800;1;JG;BD22-099;BD22-098;31.10.2022;07.11.2022;Solarte_B;10;5;BD22-116;black_barred;7,42;8778,83;16,2566;1;540,049;0;-898,384;996,895;E:\test_videos\OFT\vids_cut\r_aligned\115_OFT.MP4-cut.mov;1183,130728;2,190916442;Marco;4;close_side;0,5;2;0,25;to_curtain_exclude;stationary;156;100;48;106;8;28;50;92;20
BD22-115;barred;02.11.2022;11:21:00;OFT_ESC_SOC;left_box;7607;1800;1;JG;BD22-099;BD22-098;31.10.2022;07.11.2022;Solarte_B;10;5;BD22-116;black_barred;7,42;8778,83;16,2566;1;540,049;0;-898,384;996,895;E:\test_videos\OFT\vids_cut\r_aligned\115_OFT.MP4-cut.mov;1183,130728;2,190916442;Marco;1;close_side;0,4;2;0,2;to_hand_include;stationary;156;100;48;106;8;28;50;92;20
BD22-115;barred;02.11.2022;11:21:00;OFT_ESC_SOC;left_box;7607;1800;1;JG;BD22-099;BD22-098;31.10.2022;07.11.2022;Solarte_B;10;5;BD22-116;black_barred;7,42;8778,83;16,2566;1;540,049;0;-898,384;996,895;E:\test_videos\OFT\vids_cut\r_aligned\115_OFT.MP4-cut.mov;1183,130728;2,190916442;Marco;2;middle;0,4;2;0,2;to_hand_include;stationary;156;100;48;106;8;28;50;92;20
BD22-115;barred;02.11.2022;11:21:00;OFT_ESC_SOC;left_box;7607;1800;1;JG;BD22-099;BD22-098;31.10.2022;07.11.2022;Solarte_B;10;5;BD22-116;black_barred;7,42;8778,83;16,2566;1;540,049;0;-898,384;996,895;E:\test_videos\OFT\vids_cut\r_aligned\115_OFT.MP4-cut.mov;1183,130728;2,190916442;Marco;3;close_side;0,6;3;0,2;to_hand_include;stationary;156;100;48;106;8;28;50;92;20
BD22-116;black;02.11.2022;11:25:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-096;BD22-097;31.10.2022;03.11.2022;Solarte_B;10;5;BD22-115;black_barred;6,27;161,459;0,29899;1;540,049;0;-705,836;705,836;E:\test_videos\OFT\vids_cut\116_OFT.MP4-cut.mov;25,75103668;0,047685805;Marco;1;close_side;0,1;1;0,1;to_hand_include;stationary;74;326;150;0;268;0;74;58;150
BD22-116;black;02.11.2022;11:25:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-096;BD22-097;31.10.2022;03.11.2022;Solarte_B;10;5;BD22-115;black_barred;6,27;161,459;0,29899;1;540,049;0;-705,836;705,836;E:\test_videos\OFT\vids_cut\116_OFT.MP4-cut.mov;25,75103668;0,047685805;Marco;2;close_side;0,6;3;0,2;to_hand_include;stationary;74;326;150;0;268;0;74;58;150
BD22-116;black;02.11.2022;11:25:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-096;BD22-097;31.10.2022;03.11.2022;Solarte_B;10;5;BD22-115;black_barred;6,27;161,459;0,29899;1;540,049;0;-705,836;705,836;E:\test_videos\OFT\vids_cut\116_OFT.MP4-cut.mov;25,75103668;0,047685805;Marco;3;far_side;0,2;1;0,2;to_hand_include;stationary;74;326;150;0;268;0;74;58;150
BD22-116;black;02.11.2022;11:25:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-096;BD22-097;31.10.2022;03.11.2022;Solarte_B;10;5;BD22-115;black_barred;6,27;161,459;0,29899;1;540,049;0;-705,836;705,836;E:\test_videos\OFT\vids_cut\116_OFT.MP4-cut.mov;25,75103668;0,047685805;Marco;4;far_side;0,3;1;0,3;to_hand_include;stationary;74;326;150;0;268;0;74;58;150
BD22-117;black;02.11.2022;13:24:00;OFT_ESC_SOC;left_box;7607;1800;1;JG;BD22-096;BD22-097;31.10.2022;07.11.2022;Solarte_B;10;7;BD22-118;black_black;7,6;1008,21;1,86699;1;540,049;0;-887,143;897,394;E:\test_videos\OFT\vids_cut\r_aligned\117_OFT.MP4-cut.mov;132,6592105;0,245656579;Jakob;1;far_side;0,6;3;0,2;to_hand_include;stationary;40;24;24;28;16;16;12;8;8
BD22-117;black;02.11.2022;13:24:00;OFT_ESC_SOC;left_box;7607;1800;1;JG;BD22-096;BD22-097;31.10.2022;07.11.2022;Solarte_B;10;7;BD22-118;black_black;7,6;1008,21;1,86699;1;540,049;0;-887,143;897,394;E:\test_videos\OFT\vids_cut\r_aligned\117_OFT.MP4-cut.mov;132,6592105;0,245656579;Jakob;2;close_side;0,7;2;0,35;to_hand_include;stationary;40;24;24;28;16;16;12;8;8
BD22-117;black;02.11.2022;13:24:00;OFT_ESC_SOC;left_box;7607;1800;1;JG;BD22-096;BD22-097;31.10.2022;07.11.2022;Solarte_B;10;7;BD22-118;black_black;7,6;1008,21;1,86699;1;540,049;0;-887,143;897,394;E:\test_videos\OFT\vids_cut\r_aligned\117_OFT.MP4-cut.mov;132,6592105;0,245656579;Jakob;3;middle;0,6;2;0,3;to_hand_include;stationary;40;24;24;28;16;16;12;8;8
BD22-117;black;02.11.2022;13:24:00;OFT_ESC_SOC;left_box;7607;1800;1;JG;BD22-096;BD22-097;31.10.2022;07.11.2022;Solarte_B;10;7;BD22-118;black_black;7,6;1008,21;1,86699;1;540,049;0;-887,143;897,394;E:\test_videos\OFT\vids_cut\r_aligned\117_OFT.MP4-cut.mov;132,6592105;0,245656579;Jakob;4;close_side;1,4;2;0,7;to_hand_include;stationary;40;24;24;28;16;16;12;8;8
BD22-118;black;02.11.2022;13:26:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-099;BD22-098;31.10.2022;07.11.2022;Solarte_B;10;7;BD22-117;black_black;7,29;3444,77;6,379;1;540,05;0;-898,768;983,461;E:\test_videos\OFT\vids_cut\118_OFT.MP4-cut.mov;472,5336077;0,875034294;Marco;2;far_side;1;4;0,25;to_curtain_exclude;stationary;104;58;0;90;58;0;14;0;0
BD22-118;black;02.11.2022;13:26:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-099;BD22-098;31.10.2022;07.11.2022;Solarte_B;10;7;BD22-117;black_black;7,29;3444,77;6,379;1;540,05;0;-898,768;983,461;E:\test_videos\OFT\vids_cut\118_OFT.MP4-cut.mov;472,5336077;0,875034294;Marco;1;middle;0,7;2;0,35;to_hand_include;stationary;104;58;0;90;58;0;14;0;0
BD22-118;black;02.11.2022;13:26:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-099;BD22-098;31.10.2022;07.11.2022;Solarte_B;10;7;BD22-117;black_black;7,29;3444,77;6,379;1;540,05;0;-898,768;983,461;E:\test_videos\OFT\vids_cut\118_OFT.MP4-cut.mov;472,5336077;0,875034294;Marco;3;middle;0,7;3;0,233333333;to_hand_include;stationary;104;58;0;90;58;0;14;0;0
BD22-118;black;02.11.2022;13:26:00;OFT_ESC_SOC;right_box;0A4F;1800;1;JG;BD22-099;BD22-098;31.10.2022;07.11.2022;Solarte_B;10;7;BD22-117;black_black;7,29;3444,77;6,379;1;540,05;0;-898,768;983,461;E:\test_videos\OFT\vids_cut\118_OFT.MP4-cut.mov;472,5336077;0,875034294;Marco;4;middle;0,6;2;0,3;to_hand_include;stationary;104;58;0;90;58;0;14;0;0
BD22-119;barred;05.11.2022;10:39:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Bastimentos_A2;15;1;BD22-120;black_barred;7,53;3192,39;5,91152;1;540,061;0;-897,977;931,813;E:\test_videos\OFT\vids_cut\r_aligned\119_OFT.mov-cut.mov;423,9561753;0,785062417;Mel;1;far_side;0,44;2;0,22;to_hand_include;stationary;66;204;20;14;184;14;52;20;46
BD22-119;barred;05.11.2022;10:39:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Bastimentos_A2;15;1;BD22-120;black_barred;7,53;3192,39;5,91152;1;540,061;0;-897,977;931,813;E:\test_videos\OFT\vids_cut\r_aligned\119_OFT.mov-cut.mov;423,9561753;0,785062417;Mel;2;middle;0,84;2;0,42;to_hand_include;swimming;66;204;20;14;184;14;52;20;46
BD22-119;barred;05.11.2022;10:39:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Bastimentos_A2;15;1;BD22-120;black_barred;7,53;3192,39;5,91152;1;540,061;0;-897,977;931,813;E:\test_videos\OFT\vids_cut\r_aligned\119_OFT.mov-cut.mov;423,9561753;0,785062417;Mel;3;middle;0,68;2;0,34;to_hand_include;stationary;66;204;20;14;184;14;52;20;46
BD22-119;barred;05.11.2022;10:39:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Bastimentos_A2;15;1;BD22-120;black_barred;7,53;3192,39;5,91152;1;540,061;0;-897,977;931,813;E:\test_videos\OFT\vids_cut\r_aligned\119_OFT.mov-cut.mov;423,9561753;0,785062417;Mel;4;close_side;0,8;2;0,4;to_hand_include;stationary;66;204;20;14;184;14;52;20;46
BD22-120;black;05.11.2022;10:40:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;1;BD22-119;black_barred;7,9;461,879;0,855307;1;540,049;0;-891,734;903,989;E:\test_videos\OFT\vids_cut\l_algned\120_OFT.MP4-cut.mov;58,4656962;0,108266709;Jakob;1;far_side;1,43;4;0,3575;to_hand_include;stationary;74;54;0;64;54;0;10;0;0
BD22-120;black;05.11.2022;10:40:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;1;BD22-119;black_barred;7,9;461,879;0,855307;1;540,049;0;-891,734;903,989;E:\test_videos\OFT\vids_cut\l_algned\120_OFT.MP4-cut.mov;58,4656962;0,108266709;Jakob;2;far_side;2;5;0,4;to_hand_include;stationary;74;54;0;64;54;0;10;0;0
BD22-120;black;05.11.2022;10:40:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;1;BD22-119;black_barred;7,9;461,879;0,855307;1;540,049;0;-891,734;903,989;E:\test_videos\OFT\vids_cut\l_algned\120_OFT.MP4-cut.mov;58,4656962;0,108266709;Jakob;3;middle;2,13;3;0,71;to_hand_include;stationary;74;54;0;64;54;0;10;0;0
BD22-120;black;05.11.2022;10:40:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;1;BD22-119;black_barred;7,9;461,879;0,855307;1;540,049;0;-891,734;903,989;E:\test_videos\OFT\vids_cut\l_algned\120_OFT.MP4-cut.mov;58,4656962;0,108266709;Jakob;4;middle;0,63;2;0,315;to_hand_include;stationary;74;54;0;64;54;0;10;0;0
BD22-121;barred;05.11.2022;11:30:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Bastimentos_A2;15;H2;BD22-122;barred_barred;7,08;4120,37;7,63004;1;540,052;0;-892,879;1032,21;E:\test_videos\OFT\vids_cut\r_aligned\121_OFT.mov-cut.mov;581,9731638;1,077689266;Jakob;1;close_side;1,67;4;0,4175;to_hand_include;stationary;92;296;0;74;40;4;18;256;0
BD22-121;barred;05.11.2022;11:30:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Bastimentos_A2;15;H2;BD22-122;barred_barred;7,08;4120,37;7,63004;1;540,052;0;-892,879;1032,21;E:\test_videos\OFT\vids_cut\r_aligned\121_OFT.mov-cut.mov;581,9731638;1,077689266;Jakob;2;middle;1,87;5;0,374;to_hand_include;stationary;92;296;0;74;40;4;18;256;0
BD22-121;barred;05.11.2022;11:30:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Bastimentos_A2;15;H2;BD22-122;barred_barred;7,08;4120,37;7,63004;1;540,052;0;-892,879;1032,21;E:\test_videos\OFT\vids_cut\r_aligned\121_OFT.mov-cut.mov;581,9731638;1,077689266;Jakob;3;close_side;1;3;0,333333333;to_hand_include;stationary;92;296;0;74;40;4;18;256;0
BD22-121;barred;05.11.2022;11:30:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Bastimentos_A2;15;H2;BD22-122;barred_barred;7,08;4120,37;7,63004;1;540,052;0;-892,879;1032,21;E:\test_videos\OFT\vids_cut\r_aligned\121_OFT.mov-cut.mov;581,9731638;1,077689266;Jakob;4;far_side;2,03;3;0,676666667;to_hand_include;stationary;92;296;0;74;40;4;18;256;0
BD22-122;barred;05.11.2022;11:32:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Bastimentos_A2;15;H2;BD22-121;barred_barred;7,83;196,112;0,36316;1;540,049;0;-886,552;886,552;E:\test_videos\OFT\vids_cut\l_algned\122_OFT.MP4-cut.mov;25,04623244;0,046380587;Jakob;1;close_side;0,56;3;0,186666667;to_hand_include;stationary;86;516;4;46;276;0;40;240;4
BD22-122;barred;05.11.2022;11:32:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Bastimentos_A2;15;H2;BD22-121;barred_barred;7,83;196,112;0,36316;1;540,049;0;-886,552;886,552;E:\test_videos\OFT\vids_cut\l_algned\122_OFT.MP4-cut.mov;25,04623244;0,046380587;Jakob;2;far_side;1,36;3;0,453333333;to_hand_include;stationary;86;516;4;46;276;0;40;240;4
BD22-122;barred;05.11.2022;11:32:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Bastimentos_A2;15;H2;BD22-121;barred_barred;7,83;196,112;0,36316;1;540,049;0;-886,552;886,552;E:\test_videos\OFT\vids_cut\l_algned\122_OFT.MP4-cut.mov;25,04623244;0,046380587;Jakob;3;middle;NA;NA;NA;to_hand_include;stationary;86;516;4;46;276;0;40;240;4
BD22-122;barred;05.11.2022;11:32:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Bastimentos_A2;15;H2;BD22-121;barred_barred;7,83;196,112;0,36316;1;540,049;0;-886,552;886,552;E:\test_videos\OFT\vids_cut\l_algned\122_OFT.MP4-cut.mov;25,04623244;0,046380587;Jakob;4;NA;NA;NA;NA;to_hand_include;stationary;86;516;4;46;276;0;40;240;4
BD22-123;black;05.11.2022;13:42:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Solarte_B;10;2;BD22-124;black_black;6,77;9131;16,9088;1;540,049;0;-897,694;983,546;E:\test_videos\OFT\vids_cut\r_aligned\123_OFT.mov-cut.mov;1348,744461;2,49760709;Mel;1;middle;2,28;4;0,57;to_hand_include;swimming;82;172;24;32;82;6;50;90;18
BD22-123;black;05.11.2022;13:42:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Solarte_B;10;2;BD22-124;black_black;6,77;9131;16,9088;1;540,049;0;-897,694;983,546;E:\test_videos\OFT\vids_cut\r_aligned\123_OFT.mov-cut.mov;1348,744461;2,49760709;Mel;2;close_side;0,52;1;0,52;to_hand_include;stationary;82;172;24;32;82;6;50;90;18
BD22-123;black;05.11.2022;13:42:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Solarte_B;10;2;BD22-124;black_black;6,77;9131;16,9088;1;540,049;0;-897,694;983,546;E:\test_videos\OFT\vids_cut\r_aligned\123_OFT.mov-cut.mov;1348,744461;2,49760709;Mel;3;close_side;0,92;2;0,46;to_hand_include;swimming;82;172;24;32;82;6;50;90;18
BD22-123;black;05.11.2022;13:42:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Solarte_B;10;2;BD22-124;black_black;6,77;9131;16,9088;1;540,049;0;-897,694;983,546;E:\test_videos\OFT\vids_cut\r_aligned\123_OFT.mov-cut.mov;1348,744461;2,49760709;Mel;4;middle;0,52;2;0,26;to_hand_include;stationary;82;172;24;32;82;6;50;90;18
BD22-124;black;05.11.2022;13:44:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;2;BD22-123;black_black;6,9;1442,13;2,67047;1;540,062;0;-899,106;915,411;E:\test_videos\OFT\vids_cut\l_algned\124_OFT.MP4-cut.mov;209,0043478;0,387024638;Marco;1;close_side;0,4;2;0,2;to_hand_include;stationary;260;170;0;2;150;0;258;20;0
BD22-124;black;05.11.2022;13:44:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;2;BD22-123;black_black;6,9;1442,13;2,67047;1;540,062;0;-899,106;915,411;E:\test_videos\OFT\vids_cut\l_algned\124_OFT.MP4-cut.mov;209,0043478;0,387024638;Marco;2;middle;0,5;2;0,25;to_hand_include;stationary;260;170;0;2;150;0;258;20;0
BD22-124;black;05.11.2022;13:44:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;2;BD22-123;black_black;6,9;1442,13;2,67047;1;540,062;0;-899,106;915,411;E:\test_videos\OFT\vids_cut\l_algned\124_OFT.MP4-cut.mov;209,0043478;0,387024638;Marco;3;far_side;0,6;2;0,3;to_hand_include;stationary;260;170;0;2;150;0;258;20;0
BD22-124;black;05.11.2022;13:44:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;2;BD22-123;black_black;6,9;1442,13;2,67047;1;540,062;0;-899,106;915,411;E:\test_videos\OFT\vids_cut\l_algned\124_OFT.MP4-cut.mov;209,0043478;0,387024638;Marco;4;close_side;0,5;3;0,166666667;to_hand_include;stationary;260;170;0;2;150;0;258;20;0
BD22-125;black;05.11.2022;15:23:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Solarte_B;10;3;BD22-126;black_black;6,71;4941,84;9,15108;1;540,061;0;-915,196;1005,79;E:\test_videos\OFT\vids_cut\r_aligned\125_OFT.mov-cut.mov;736,4888227;1,363797317;Marco;1;far_side;0,3;1;0,3;to_hand_include;stationary;252;136;6;140;42;2;112;94;4
BD22-125;black;05.11.2022;15:23:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Solarte_B;10;3;BD22-126;black_black;6,71;4941,84;9,15108;1;540,061;0;-915,196;1005,79;E:\test_videos\OFT\vids_cut\r_aligned\125_OFT.mov-cut.mov;736,4888227;1,363797317;Marco;2;far_side;0,3;1;0,3;to_hand_include;stationary;252;136;6;140;42;2;112;94;4
BD22-125;black;05.11.2022;15:23:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Solarte_B;10;3;BD22-126;black_black;6,71;4941,84;9,15108;1;540,061;0;-915,196;1005,79;E:\test_videos\OFT\vids_cut\r_aligned\125_OFT.mov-cut.mov;736,4888227;1,363797317;Marco;3;close_side;0,4;1;0,4;to_hand_include;stationary;252;136;6;140;42;2;112;94;4
BD22-125;black;05.11.2022;15:23:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;07.11.2022;Solarte_B;10;3;BD22-126;black_black;6,71;4941,84;9,15108;1;540,061;0;-915,196;1005,79;E:\test_videos\OFT\vids_cut\r_aligned\125_OFT.mov-cut.mov;736,4888227;1,363797317;Marco;4;close_side;0,6;2;0,3;to_hand_include;stationary;252;136;6;140;42;2;112;94;4
BD22-126;black;05.11.2022;15:24:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;3;BD22-125;black_black;7,06;636,096;1,17792;1;540,049;0;-890,173;898,809;E:\test_videos\OFT\vids_cut\l_algned\126_OFT.MP4-cut.mov;90,09858357;0,166844193;Mel;1;far_side;0,92;3;0,306666667;to_hand_include;stationary;34;48;0;26;36;0;8;12;0
BD22-126;black;05.11.2022;15:24:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;3;BD22-125;black_black;7,06;636,096;1,17792;1;540,049;0;-890,173;898,809;E:\test_videos\OFT\vids_cut\l_algned\126_OFT.MP4-cut.mov;90,09858357;0,166844193;Mel;2;close_side;1;3;0,333333333;to_hand_include;stationary;34;48;0;26;36;0;8;12;0
BD22-126;black;05.11.2022;15:24:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;3;BD22-125;black_black;7,06;636,096;1,17792;1;540,049;0;-890,173;898,809;E:\test_videos\OFT\vids_cut\l_algned\126_OFT.MP4-cut.mov;90,09858357;0,166844193;Mel;3;far_side;0,64;3;0,213333333;to_hand_include;swimming;34;48;0;26;36;0;8;12;0
BD22-126;black;05.11.2022;15:24:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;3;BD22-125;black_black;7,06;636,096;1,17792;1;540,049;0;-890,173;898,809;E:\test_videos\OFT\vids_cut\l_algned\126_OFT.MP4-cut.mov;90,09858357;0,166844193;Mel;4;close_side;0,56;2;0,28;to_hand_include;stationary;34;48;0;26;36;0;8;12;0
BD22-127;black;05.11.2022;12:19:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;4;BD22-128;black_barred;7,26;70,9597;0,131403;1;540,049;0;-716,768;716,768;E:\test_videos\OFT\vids_cut\r_aligned\127_OFT.mov-cut.mov;9,774063361;0,018099587;Jakob;1;close_side;0;0;0;touched;stationary;212;88;0;208;54;6;4;34;0
BD22-127;black;05.11.2022;12:19:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;4;BD22-128;black_barred;7,26;70,9597;0,131403;1;540,049;0;-716,768;716,768;E:\test_videos\OFT\vids_cut\r_aligned\127_OFT.mov-cut.mov;9,774063361;0,018099587;Jakob;2;close_side;0;0;0;touched;stationary;212;88;0;208;54;6;4;34;0
BD22-127;black;05.11.2022;12:19:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;4;BD22-128;black_barred;7,26;70,9597;0,131403;1;540,049;0;-716,768;716,768;E:\test_videos\OFT\vids_cut\r_aligned\127_OFT.mov-cut.mov;9,774063361;0,018099587;Jakob;3;close_side;0;0;0;touched;stationary;212;88;0;208;54;6;4;34;0
BD22-127;black;05.11.2022;12:19:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;4;BD22-128;black_barred;7,26;70,9597;0,131403;1;540,049;0;-716,768;716,768;E:\test_videos\OFT\vids_cut\r_aligned\127_OFT.mov-cut.mov;9,774063361;0,018099587;Jakob;4;close_side;0;0;0;touched;stationary;212;88;0;208;54;6;4;34;0
BD22-128;barred;05.11.2022;12:20:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;10.11.2022;Solarte_B;10;4;BD22-127;black_barred;7,66;240,266;0,444924;1;540,049;0;-892,106;892,106;E:\test_videos\OFT\vids_cut\l_algned\128_OFT.MP4-cut.mov;31,36631854;0,058084073;Jakob;1;middle;0,33;2;0,165;to_hand_include;stationary;320;268;12;206;82;12;114;186;0
BD22-128;barred;05.11.2022;12:20:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;10.11.2022;Solarte_B;10;4;BD22-127;black_barred;7,66;240,266;0,444924;1;540,049;0;-892,106;892,106;E:\test_videos\OFT\vids_cut\l_algned\128_OFT.MP4-cut.mov;31,36631854;0,058084073;Jakob;2;far_side;0,43;2;0,215;to_hand_include;stationary;320;268;12;206;82;12;114;186;0
BD22-128;barred;05.11.2022;12:20:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;10.11.2022;Solarte_B;10;4;BD22-127;black_barred;7,66;240,266;0,444924;1;540,049;0;-892,106;892,106;E:\test_videos\OFT\vids_cut\l_algned\128_OFT.MP4-cut.mov;31,36631854;0,058084073;Jakob;3;middle;0,53;2;0,265;to_hand_include;stationary;320;268;12;206;82;12;114;186;0
BD22-128;barred;05.11.2022;12:20:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;10.11.2022;Solarte_B;10;4;BD22-127;black_barred;7,66;240,266;0,444924;1;540,049;0;-892,106;892,106;E:\test_videos\OFT\vids_cut\l_algned\128_OFT.MP4-cut.mov;31,36631854;0,058084073;Jakob;4;close_side;0,53;2;0,265;to_hand_include;stationary;320;268;12;206;82;12;114;186;0
